isn,ssn,uid,publicering,kode,cvrNummer,periodeStart,periodeSlut,xbrlDokument,pdfDokument
495410,0,X-CC4BB369-20150218_115015_412,TIL,R,28842716,1-10-2013,30-9-2014,X-CC4BB369-20150218_115015_412.xml,
495411,0,X-CC4BB369-20150218_114938_434,TIL,R,28842694,1-10-2013,30-9-2014,X-CC4BB369-20150218_114938_434.xml,
495412,0,X-F7691F47-20150220_114657_349,TIL,R,28840217,1-9-2013,31-8-2014,X-F7691F47-20150220_114657_349.xml,
495413,0,X-9AD8F096-20150219_092614_976,TIL,R,28839804,1-1-2014,31-12-2014,X-9AD8F096-20150219_092614_976.xml,
495414,0,X-59FF75E6-20150220_161635_049,TIL,R,28718802,1-10-2013,30-9-2014,X-59FF75E6-20150220_161635_049.xml,
495415,0,X-7417ADB2-20150219_103333_546,TIL,R,28718608,1-1-2014,31-12-2014,X-7417ADB2-20150219_103333_546.xml,
495416,0,X-6B482ACC-20150219_132720_952,TIL,R,28714084,1-10-2013,30-9-2014,X-6B482ACC-20150219_132720_952.xml,
495417,0,X-85F350FC-20150219_160000_032,TIL,R,28708432,1-1-2014,31-12-2014,X-85F350FC-20150219_160000_032.xml,
495418,0,X-3606C59A-20150220_134142_066,TIL,R,28705786,1-1-2014,31-12-2014,X-3606C59A-20150220_134142_066.xml,
495419,0,X-D8A944F6-20150219_124233_382,TIL,R,28705018,1-1-2014,31-12-2014,X-D8A944F6-20150219_124233_382.xml,
495420,0,X-037CFA1F-20150219_084532_345,TIL,R,28703724,1-10-2013,30-9-2014,X-037CFA1F-20150219_084532_345.xml,
495421,0,X-AE030824-20150218_114256_211,TIL,R,28702655,1-10-2013,30-9-2014,X-AE030824-20150218_114256_211.xml,
495422,0,X-F7691F47-20150218_162146_767,TIL,R,28697929,1-1-2014,31-12-2014,X-F7691F47-20150218_162146_767.xml,
495423,0,X-F7691F47-20150218_162647_383,TIL,R,28697902,1-1-2014,31-12-2014,X-F7691F47-20150218_162647_383.xml,
495424,0,X-746A60FF-20150219_091218_011,TIL,R,28697422,1-10-2013,30-9-2014,X-746A60FF-20150219_091218_011.xml,
495425,0,X-7DCBEB12-20150218_182550_252,TIL,R,28696353,1-1-2014,31-12-2014,X-7DCBEB12-20150218_182550_252.xml,
495426,0,X-885F9A4C-20150219_101537_197,TIL,R,28694954,1-1-2014,31-12-2014,X-885F9A4C-20150219_101537_197.xml,
495427,0,X-885F9A4C-20150219_102132_096,TIL,R,28694741,1-1-2014,31-12-2014,X-885F9A4C-20150219_102132_096.xml,
495428,0,X-7DCBEB12-20150219_183316_653,TIL,R,28693125,1-10-2013,30-9-2014,X-7DCBEB12-20150219_183316_653.xml,
495429,0,X-7DCBEB12-20150219_183334_389,TIL,R,28693109,1-10-2013,30-9-2014,X-7DCBEB12-20150219_183334_389.xml,
495430,0,X-83D6B545-20150219_133504_678,TIL,R,28687478,1-10-2013,30-9-2014,X-83D6B545-20150219_133504_678.xml,
495431,0,X-FA721ED9-20150220_135702_098,TIL,R,28685610,1-1-2014,31-12-2014,X-FA721ED9-20150220_135702_098.xml,
495432,0,X-A169B686-20150220_141936_066,TIL,R,28681038,1-10-2013,30-9-2014,X-A169B686-20150220_141936_066.xml,
495433,0,X-3EFDE7F0-20150220_102636_357,TIL,R,28664648,1-1-2014,31-12-2014,X-3EFDE7F0-20150220_102636_357.xml,
495434,0,X-22D964D8-20150219_113053_296,TIL,R,28662475,1-1-2014,31-12-2014,X-22D964D8-20150219_113053_296.xml,
495435,0,X-6E6A169F-20150218_133453_784,TIL,R,28658125,1-10-2013,30-9-2014,X-6E6A169F-20150218_133453_784.xml,
495436,0,X-E09395AA-20150219_064746_795,TIL,R,28653883,1-10-2013,30-9-2014,X-E09395AA-20150219_064746_795.xml,
495437,0,X-F7691F47-20150220_095651_283,TIL,R,28540515,1-10-2013,30-9-2014,X-F7691F47-20150220_095651_283.xml,
495438,0,X-4E1D3D46-20150218_142105_465,TIL,R,28520891,1-1-2014,31-12-2014,X-4E1D3D46-20150218_142105_465.xml,
495439,0,X-CA40A678-20150220_152758_546,TIL,R,28518838,1-7-2014,31-12-2014,X-CA40A678-20150220_152758_546.xml,
495440,0,X-49EAA367-20150218_120320_104,TIL,R,28512244,1-10-2013,30-9-2014,X-49EAA367-20150218_120320_104.xml,
495441,0,X-D8A944F6-20150219_123932_319,TIL,R,28504721,1-1-2014,31-12-2014,X-D8A944F6-20150219_123932_319.xml,
495442,0,X-F7691F47-20150220_091158_744,TIL,R,28503962,1-10-2013,30-9-2014,X-F7691F47-20150220_091158_744.xml,
495443,0,X-22D964D8-20150220_110037_583,TIL,R,28494696,1-10-2013,30-9-2014,X-22D964D8-20150220_110037_583.xml,
495444,0,X-FA721ED9-20150219_084954_502,TIL,R,28486057,1-1-2014,31-12-2014,X-FA721ED9-20150219_084954_502.xml,
495445,0,X-63140CAA-20150220_111925_124,TIL,R,28485182,1-10-2013,30-9-2014,X-63140CAA-20150220_111925_124.xml,
495446,0,X-05FF7468-20150220_105657_628,TIL,R,28481667,1-10-2013,30-9-2014,X-05FF7468-20150220_105657_628.xml,
495447,0,X-037665EC-20150218_112044_561,TIL,R,28325630,1-1-2014,31-12-2014,X-037665EC-20150218_112044_561.xml,
495448,0,X-85850846-20150220_094030_489,TIL,R,28325177,1-10-2013,30-9-2014,X-85850846-20150220_094030_489.xml,
495449,0,X-9CE5FC67-20150219_205155_227,TIL,R,28324316,1-1-2014,30-9-2014,X-9CE5FC67-20150219_205155_227.xml,
495450,0,X-28CA58EA-20150219_163313_170,TIL,R,28318804,1-1-2014,31-12-2014,X-28CA58EA-20150219_163313_170.xml,
495451,0,X-4EE1E208-20150219_111525_972,TIL,R,28309163,1-1-2014,31-12-2014,X-4EE1E208-20150219_111525_972.xml,
495452,0,X-4EE1E208-20150220_155554_310,TIL,R,28308000,1-1-2014,31-12-2014,X-4EE1E208-20150220_155554_310.xml,
495453,0,X-F7691F47-20150220_143651_643,TIL,R,28307918,1-1-2014,31-12-2014,X-F7691F47-20150220_143651_643.xml,
495454,0,X-84BAE3D4-20150218_121754_286,TIL,R,28307217,1-10-2013,30-9-2014,X-84BAE3D4-20150218_121754_286.xml,
495455,0,X-F7691F47-20150219_131649_159,TIL,R,28305567,1-1-2014,31-12-2014,X-F7691F47-20150219_131649_159.xml,
495456,0,X-F7691F47-20150219_122648_825,TIL,R,28305303,1-1-2014,31-12-2014,X-F7691F47-20150219_122648_825.xml,
495457,0,X-4EE1E208-20150220_164817_739,TIL,R,28281587,1-1-2014,31-12-2014,X-4EE1E208-20150220_164817_739.xml,
495458,0,X-48D3951C-20150220_105911_666,TIL,R,28280289,1-1-2014,31-12-2014,X-48D3951C-20150220_105911_666.xml,
495459,0,X-48D3951C-20150220_105816_639,TIL,R,28279426,1-1-2014,31-12-2014,X-48D3951C-20150220_105816_639.xml,
495460,0,X-18B324CC-20150218_143649_506,TIL,R,28154607,1-10-2013,30-9-2014,X-18B324CC-20150218_143649_506.xml,
495461,0,X-92C490BB-20150219_200534_955,TIL,R,28153031,1-1-2014,31-12-2014,X-92C490BB-20150219_200534_955.xml,
495462,0,X-92C490BB-20150219_200020_193,TIL,R,28153015,1-1-2014,31-12-2014,X-92C490BB-20150219_200020_193.xml,
495463,0,X-33C4F4C4-20150220_091006_468,TIL,R,28143893,1-10-2013,30-9-2014,X-33C4F4C4-20150220_091006_468.xml,
495464,0,X-F7691F47-20150218_201147_522,TIL,R,28136129,1-10-2013,30-9-2014,X-F7691F47-20150218_201147_522.xml,
495465,0,X-F7691F47-20150218_201150_009,TIL,R,28135971,1-10-2013,30-9-2014,X-F7691F47-20150218_201150_009.xml,
495466,0,X-1F356281-20150220_144202_396,TIL,R,28135483,1-1-2014,31-12-2014,X-1F356281-20150220_144202_396.xml,
495467,0,X-25110C3B-20150219_120622_693,TIL,R,28130333,1-10-2013,30-9-2014,X-25110C3B-20150219_120622_693.xml,
495468,0,X-09BC1683-20150220_095846_695,TIL,R,28124996,1-10-2013,30-9-2014,X-09BC1683-20150220_095846_695.xml,
495469,0,X-D2DC6D8D-20150219_145458_924,TIL,R,28119429,1-10-2013,30-9-2014,X-D2DC6D8D-20150219_145458_924.xml,
495470,0,X-F674FFC7-20150220_161334_693,TIL,R,28115431,1-10-2013,30-9-2014,X-F674FFC7-20150220_161334_693.xml,
495471,0,X-4EE1E208-20150219_125517_377,TIL,R,28112300,1-1-2014,31-12-2014,X-4EE1E208-20150219_125517_377.xml,
495472,0,X-7DCBEB12-20150219_183348_499,TIL,R,28112173,1-10-2013,30-9-2014,X-7DCBEB12-20150219_183348_499.xml,
495473,0,X-DEEC2589-20150219_151251_631,TIL,R,28108303,1-1-2014,31-12-2014,X-DEEC2589-20150219_151251_631.xml,
495474,0,X-A895C5B4-20150219_151113_340,TIL,R,28107269,1-1-2014,31-12-2014,X-A895C5B4-20150219_151113_340.xml,
495475,0,X-A895C5B4-20150219_151511_841,TIL,R,28107048,1-1-2014,31-12-2014,X-A895C5B4-20150219_151511_841.xml,
495476,0,X-4EE1E208-20150218_123819_972,TIL,R,27986110,1-1-2014,31-12-2014,X-4EE1E208-20150218_123819_972.xml,
495477,0,X-E262526E-20150219_121847_421,TIL,R,27985149,1-10-2013,30-9-2014,X-E262526E-20150219_121847_421.xml,
495478,0,X-8FCEE3D3-20150218_122600_527,TIL,R,27982786,1-1-2014,31-12-2014,X-8FCEE3D3-20150218_122600_527.xml,
495479,0,X-4EE1E208-20150220_114651_069,TIL,R,27980872,1-10-2013,30-9-2014,X-4EE1E208-20150220_114651_069.xml,
495480,0,X-48D3951C-20150220_115947_481,TIL,R,27968619,1-1-2014,31-12-2014,X-48D3951C-20150220_115947_481.xml,
495481,0,X-48D3951C-20150220_120031_564,TIL,R,27968317,1-1-2014,31-12-2014,X-48D3951C-20150220_120031_564.xml,
495482,0,X-28C4A556-20150219_142628_209,TIL,R,27967531,1-10-2013,30-9-2014,X-28C4A556-20150219_142628_209.xml,
495483,0,X-4EE1E208-20150218_130131_294,TIL,R,27967221,1-1-2014,31-12-2014,X-4EE1E208-20150218_130131_294.xml,
495484,0,X-22D964D8-20150219_131320_932,TIL,R,27966772,1-1-2014,31-12-2014,X-22D964D8-20150219_131320_932.xml,
495485,0,X-22D964D8-20150219_115940_533,TIL,R,27966764,1-1-2014,31-12-2014,X-22D964D8-20150219_115940_533.xml,
495486,0,X-8A7F2864-20150219_103130_841,TIL,R,27965156,1-10-2013,30-9-2014,X-8A7F2864-20150219_103130_841.xml,
495487,0,X-B213571B-20150219_154744_238,TIL,R,27962882,1-10-2013,30-9-2014,X-B213571B-20150219_154744_238.xml,
495488,0,X-3F7F3F52-20150218_125947_026,TIL,R,27962556,1-10-2013,30-9-2014,X-3F7F3F52-20150218_125947_026.xml,
495489,0,X-974613E4-20150219_112832_369,TIL,R,27962130,1-10-2013,30-9-2014,X-974613E4-20150219_112832_369.xml,
495490,0,X-122AF525-20150218_174649_141,TIL,R,27960340,1-1-2014,31-12-2014,X-122AF525-20150218_174649_141.xml,
495491,0,X-B7531AC7-20150218_185028_497,TIL,R,27927416,1-9-2013,31-8-2014,X-B7531AC7-20150218_185028_497.xml,
495492,0,X-F85981E7-20150220_122905_266,TIL,R,27924239,1-1-2014,31-12-2014,X-F85981E7-20150220_122905_266.xml,
495493,0,X-7DCBEB12-20150218_182558_313,TIL,R,27919677,1-10-2013,30-9-2014,X-7DCBEB12-20150218_182558_313.xml,
495494,0,X-F7691F47-20150218_181647_043,TIL,R,27777686,1-1-2014,31-12-2014,X-F7691F47-20150218_181647_043.xml,
495495,0,X-B9151992-20150220_130522_892,TIL,R,27771939,1-10-2013,30-9-2014,X-B9151992-20150220_130522_892.xml,
495496,0,X-4B2C2F31-20150220_175924_045,TIL,R,27771661,1-1-2014,31-12-2014,X-4B2C2F31-20150220_175924_045.xml,
495497,0,X-710E9133-20150218_113407_646,TIL,R,27755720,1-1-2014,31-12-2014,X-710E9133-20150218_113407_646.xml,
495498,0,X-5EC2BD73-20150219_141601_337,TIL,R,27749550,1-1-2014,31-12-2014,X-5EC2BD73-20150219_141601_337.xml,
495499,0,X-200A2216-20150219_121748_588,TIL,R,27741533,1-10-2013,30-9-2014,X-200A2216-20150219_121748_588.xml,
495500,0,X-92C490BB-20150219_200246_918,TIL,R,27724345,1-1-2014,31-12-2014,X-92C490BB-20150219_200246_918.xml,
495501,0,X-68B734B5-20150220_082217_487,TIL,R,27701361,1-1-2014,31-12-2014,X-68B734B5-20150220_082217_487.xml,
495502,0,X-6D0F9D19-20150218_125325_467,TIL,R,27687989,1-10-2013,30-9-2014,X-6D0F9D19-20150218_125325_467.xml,
495503,0,X-D5EF0123-20150218_130816_556,TIL,R,27686699,1-10-2013,30-9-2014,X-D5EF0123-20150218_130816_556.xml,
495504,0,X-50AC7A95-20150218_160438_819,TIL,R,27673554,1-1-2014,31-12-2014,X-50AC7A95-20150218_160438_819.xml,
495505,0,X-7D64C52D-20150220_121815_568,TIL,R,27654134,1-1-2014,31-12-2014,X-7D64C52D-20150220_121815_568.xml,
495506,0,X-F6C818C3-20150220_134010_103,TIL,R,27649785,1-1-2014,31-12-2014,X-F6C818C3-20150220_134010_103.xml,
495507,0,X-85F350FC-20150220_132704_737,TIL,R,27648827,1-1-2014,31-12-2014,X-85F350FC-20150220_132704_737.xml,
495508,0,X-6F76A305-20150219_143255_148,TIL,R,27645577,1-1-2014,31-12-2014,X-6F76A305-20150219_143255_148.xml,
495509,0,X-4EE1E208-20150219_090242_278,TIL,R,27622313,1-1-2014,31-12-2014,X-4EE1E208-20150219_090242_278.xml,
495510,0,X-E03F4F65-20150219_092929_859,TIL,R,27617808,1-1-2014,31-12-2014,X-E03F4F65-20150219_092929_859.xml,
495511,0,X-679A87A0-20150218_154810_037,TIL,R,27615465,1-10-2013,30-9-2014,X-679A87A0-20150218_154810_037.xml,
495512,0,X-FED35D5C-20150219_184152_136,TIL,R,27615155,1-7-2014,31-12-2014,X-FED35D5C-20150219_184152_136.xml,
495513,0,X-80B6EAB5-20150218_173111_123,TIL,R,27613640,1-10-2013,30-9-2014,X-80B6EAB5-20150218_173111_123.xml,
495514,0,X-F6C818C3-20150220_134036_671,TIL,R,27613136,1-1-2014,31-12-2014,X-F6C818C3-20150220_134036_671.xml,
495515,0,X-F8EA1CEC-20150219_102909_864,TIL,R,27587852,1-10-2013,30-9-2014,X-F8EA1CEC-20150219_102909_864.xml,
495516,0,X-374021D9-20150220_141330_901,TIL,R,27560229,1-1-2014,31-12-2014,X-374021D9-20150220_141330_901.xml,
495517,0,X-374021D9-20150220_141725_549,TIL,R,27560210,1-1-2014,31-12-2014,X-374021D9-20150220_141725_549.xml,
495518,0,X-85F350FC-20150219_151326_350,TIL,R,27556949,1-1-2014,31-12-2014,X-85F350FC-20150219_151326_350.xml,
495519,0,X-8106210A-20150220_151432_502,TIL,R,27555411,1-10-2013,30-9-2014,X-8106210A-20150220_151432_502.xml,
495520,0,X-8106210A-20150220_131719_071,TIL,R,27555403,1-10-2013,30-9-2014,X-8106210A-20150220_131719_071.xml,
495521,0,X-3C17DDDE-20150220_081352_668,TIL,R,27553966,1-1-2014,31-12-2014,X-3C17DDDE-20150220_081352_668.xml,
495522,0,X-FED35D5C-20150219_183109_788,TIL,R,27547524,1-7-2014,31-12-2014,X-FED35D5C-20150219_183109_788.xml,
495523,0,X-FED35D5C-20150219_183612_980,TIL,R,27547435,1-7-2014,31-12-2014,X-FED35D5C-20150219_183612_980.xml,
495524,0,X-9C0D1E57-20150220_144105_049,TIL,R,27511953,1-10-2013,30-9-2014,X-9C0D1E57-20150220_144105_049.xml,
495525,0,X-EEE0C717-20150220_115824_838,TIL,R,27510124,1-10-2013,30-9-2014,X-EEE0C717-20150220_115824_838.xml,
495526,0,X-F7691F47-20150218_131146_392,TIL,R,27490786,1-1-2014,31-12-2014,X-F7691F47-20150218_131146_392.xml,
495527,0,X-8DAC2327-20150220_064634_682,TIL,R,27462685,1-1-2014,31-12-2014,X-8DAC2327-20150220_064634_682.xml,
495528,0,X-E123E137-20150218_150752_339,TIL,R,27461344,1-10-2013,30-9-2014,X-E123E137-20150218_150752_339.xml,
495529,0,X-812BF9CA-20150219_134006_324,TIL,R,27438059,1-1-2014,31-12-2014,X-812BF9CA-20150219_134006_324.xml,
495530,0,X-5518C9A2-20150219_090348_916,TIL,R,27429904,1-10-2013,30-9-2014,X-5518C9A2-20150219_090348_916.xml,
495531,0,X-B4590CB7-20150220_154458_798,TIL,R,27391966,1-1-2014,31-12-2014,X-B4590CB7-20150220_154458_798.xml,
495532,0,X-BB3FA9F2-20150220_094334_736,TIL,R,27383068,1-10-2013,30-9-2014,X-BB3FA9F2-20150220_094334_736.xml,
495533,0,X-4EE1E208-20150220_152213_952,TIL,R,27354785,1-10-2013,30-9-2014,X-4EE1E208-20150220_152213_952.xml,
495534,0,X-A6A2F6B9-20150220_071712_240,TIL,R,27340296,1-10-2013,30-9-2014,X-A6A2F6B9-20150220_071712_240.xml,
495535,0,X-D31CB002-20150219_111947_269,TIL,R,27318851,1-10-2013,30-9-2014,X-D31CB002-20150219_111947_269.xml,
495536,0,X-8C411E24-20150219_221403_354,TIL,R,27310303,1-1-2014,31-12-2014,X-8C411E24-20150219_221403_354.xml,
495537,0,X-CD7AF3C3-20150219_130118_894,TIL,R,27279147,1-1-2014,31-12-2014,X-CD7AF3C3-20150219_130118_894.xml,
495538,0,X-E6358D0C-20150219_121909_179,TIL,R,27251498,1-1-2014,31-12-2014,X-E6358D0C-20150219_121909_179.xml,
495539,0,X-4E076510-20150220_145619_237,TIL,R,27241247,1-1-2014,31-12-2014,X-4E076510-20150220_145619_237.xml,
495540,0,X-4E076510-20150220_145716_496,TIL,R,27241212,1-1-2014,31-12-2014,X-4E076510-20150220_145716_496.xml,
495541,0,X-4E076510-20150220_145818_225,TIL,R,27241190,1-1-2014,31-12-2014,X-4E076510-20150220_145818_225.xml,
495542,0,X-4EE1E208-20150218_132707_696,TIL,R,27204600,1-10-2013,30-9-2014,X-4EE1E208-20150218_132707_696.xml,
495543,0,X-0FBA85D8-20150220_101213_642,TIL,R,27196365,1-10-2013,30-9-2014,X-0FBA85D8-20150220_101213_642.xml,
495544,0,X-D3A0C8C1-20150218_124741_547,TIL,R,27191096,1-10-2013,30-9-2014,X-D3A0C8C1-20150218_124741_547.xml,
495545,0,X-F7691F47-20150220_094153_519,TIL,R,27189717,1-10-2013,30-9-2014,X-F7691F47-20150220_094153_519.xml,
495546,0,X-005F77CF-20150218_133243_671,TIL,R,27189237,1-10-2013,30-9-2014,X-005F77CF-20150218_133243_671.xml,
495547,0,X-32051116-20150219_102731_897,TIL,R,27180086,1-10-2013,30-9-2014,X-32051116-20150219_102731_897.xml,
495548,0,X-E6358D0C-20150219_122000_774,TIL,R,27172512,1-1-2014,31-12-2014,X-E6358D0C-20150219_122000_774.xml,
495549,0,X-85F350FC-20150219_142612_815,TIL,R,27159923,1-1-2014,31-12-2014,X-85F350FC-20150219_142612_815.xml,
495550,0,X-40233780-20150218_172101_799,TIL,R,27155987,1-10-2013,30-9-2014,X-40233780-20150218_172101_799.xml,
495551,0,X-530BA585-20150219_173013_049,TIL,R,27136133,1-10-2013,30-9-2014,X-530BA585-20150219_173013_049.xml,
495552,0,X-85F350FC-20150220_085212_862,TIL,R,27136087,1-1-2014,31-12-2014,X-85F350FC-20150220_085212_862.xml,
495553,0,X-3579B932-20150219_160125_165,TIL,R,27126480,1-10-2013,30-9-2014,X-3579B932-20150219_160125_165.xml,
495554,0,X-C896DF7D-20150218_112048_213,TIL,R,27119042,1-10-2013,30-9-2014,X-C896DF7D-20150218_112048_213.xml,
495555,0,X-F7691F47-20150220_095153_718,TIL,R,27100473,1-10-2013,30-9-2014,X-F7691F47-20150220_095153_718.xml,
495556,0,X-D3A0C8C1-20150220_142131_140,TIL,R,27099203,1-1-2014,31-12-2014,X-D3A0C8C1-20150220_142131_140.xml,
495557,0,X-4EE1E208-20150218_120354_478,TIL,R,27079784,1-1-2014,31-12-2014,X-4EE1E208-20150218_120354_478.xml,
495558,0,X-A4CE2481-20150219_124541_220,TIL,R,27069495,1-1-2014,31-12-2014,X-A4CE2481-20150219_124541_220.xml,
495559,0,X-22D964D8-20150219_092251_889,TIL,R,27066631,1-1-2014,31-12-2014,X-22D964D8-20150219_092251_889.xml,
495560,0,X-4EE1E208-20150218_124935_525,TIL,R,27066585,1-1-2014,31-12-2014,X-4EE1E208-20150218_124935_525.xml,
495561,0,X-4EE1E208-20150218_130437_411,TIL,R,27066550,1-1-2014,31-12-2014,X-4EE1E208-20150218_130437_411.xml,
495562,0,X-4EE1E208-20150218_130958_092,TIL,R,27066488,1-1-2014,31-12-2014,X-4EE1E208-20150218_130958_092.xml,
495563,0,X-7DCBEB12-20150218_182605_992,TIL,R,27022200,1-10-2013,30-9-2014,X-7DCBEB12-20150218_182605_992.xml,
495564,0,X-ECF59756-20150218_131215_808,TIL,R,26998107,1-10-2013,30-9-2014,X-ECF59756-20150218_131215_808.xml,
495565,0,X-710E9133-20150218_104220_051,TIL,R,26996058,1-1-2014,31-12-2014,X-710E9133-20150218_104220_051.xml,
495566,0,X-710E9133-20150218_115244_198,TIL,R,26996023,1-1-2014,31-12-2014,X-710E9133-20150218_115244_198.xml,
495567,0,X-ECF59756-20150218_131053_618,TIL,R,26995027,1-10-2013,30-9-2014,X-ECF59756-20150218_131053_618.xml,
495568,0,X-F296591E-20150220_103521_015,TIL,R,26991579,1-1-2014,31-12-2014,X-F296591E-20150220_103521_015.xml,
495569,0,X-DEEC2589-20150218_183133_266,TIL,R,26990874,1-1-2014,31-12-2014,X-DEEC2589-20150218_183133_266.xml,
495570,0,X-05FF7468-20150220_121016_547,TIL,R,26987857,1-10-2013,30-9-2014,X-05FF7468-20150220_121016_547.xml,
495571,0,X-4EE1E208-20150219_082353_614,TIL,R,26987172,1-1-2014,31-12-2014,X-4EE1E208-20150219_082353_614.xml,
495572,0,X-9A364577-20150220_130355_337,TIL,R,26983991,1-10-2013,30-9-2014,X-9A364577-20150220_130355_337.xml,
495573,0,X-710E9133-20150219_081027_001,TIL,R,26982707,1-1-2014,31-12-2014,X-710E9133-20150219_081027_001.xml,
495574,0,X-4EE1E208-20150219_075518_338,TIL,R,26914639,1-1-2014,31-12-2014,X-4EE1E208-20150219_075518_338.xml,
495575,0,X-4EE1E208-20150220_170433_636,TIL,R,26912415,1-1-2014,31-12-2014,X-4EE1E208-20150220_170433_636.xml,
495576,0,X-1A8EB199-20150220_081518_629,TIL,R,26905885,1-10-2013,30-9-2014,X-1A8EB199-20150220_081518_629.xml,
495577,0,X-7DCBEB12-20150219_183346_676,TIL,R,26889847,1-10-2013,30-9-2014,X-7DCBEB12-20150219_183346_676.xml,
495578,0,X-0ADA976A-20150219_092902_518,TIL,R,26878926,1-10-2013,30-9-2014,X-0ADA976A-20150219_092902_518.xml,
495579,0,X-A169B686-20150220_114303_023,TIL,R,26878896,1-10-2013,30-9-2014,X-A169B686-20150220_114303_023.xml,
495580,0,X-F7B5055A-20150220_152851_607,TIL,R,26856779,1-1-2014,31-12-2014,X-F7B5055A-20150220_152851_607.xml,
495581,0,X-FA3899EC-20150219_131025_215,TIL,R,26849535,1-10-2013,30-9-2014,X-FA3899EC-20150219_131025_215.xml,
495582,0,X-9FB106BA-20150219_083410_472,TIL,R,26828651,1-10-2013,30-9-2014,X-9FB106BA-20150219_083410_472.xml,
495583,0,X-729FE97C-20150219_151800_672,TIL,R,26797667,1-1-2014,31-12-2014,X-729FE97C-20150219_151800_672.xml,
495584,0,X-9D827D70-20150219_134750_116,TIL,R,26793831,1-10-2013,30-9-2014,X-9D827D70-20150219_134750_116.xml,
495585,0,X-7BD2191A-20150220_145228_299,TIL,R,26789699,1-1-2014,31-12-2014,X-7BD2191A-20150220_145228_299.xml,
495586,0,X-8C0407FC-20150219_125219_209,TIL,R,26787696,1-10-2013,30-9-2014,X-8C0407FC-20150219_125219_209.xml,
495587,0,X-964D1541-20150218_160103_988,TIL,R,26758424,1-10-2013,30-9-2014,X-964D1541-20150218_160103_988.xml,
495588,0,X-3CAC884C-20150220_115441_811,TIL,R,26758173,1-10-2013,30-9-2014,X-3CAC884C-20150220_115441_811.xml,
495589,0,X-CFEA6146-20150218_162141_989,TIL,R,26757762,1-10-2013,30-9-2014,X-CFEA6146-20150218_162141_989.xml,
495590,0,X-997873F3-20150219_165208_342,TIL,R,26755778,1-1-2014,31-12-2014,X-997873F3-20150219_165208_342.xml,
495591,0,X-BB3FA9F2-20150220_094528_177,TIL,R,26732123,1-10-2013,30-9-2014,X-BB3FA9F2-20150220_094528_177.xml,
495592,0,X-C35C2806-20150220_093718_783,TIL,R,26719860,1-10-2013,30-9-2014,X-C35C2806-20150220_093718_783.xml,
495593,0,X-F8C73000-20150219_075033_320,TIL,R,26715407,1-1-2014,31-12-2014,X-F8C73000-20150219_075033_320.xml,
